   8.5449218750000000e-004   2.6652570983811172e-002   2.6659603321906866e-002
   8.7890625000000002e-004   2.7404037229025121e-002   2.7410771470881581e-002
   9.0332031250000004e-004   2.8155503474239073e-002   2.8161359911472790e-002
   9.2773437499999996e-004   2.8906969719453023e-002   2.8911369091066050e-002
   9.5214843749999998e-004   2.9658435964666975e-002   2.9660799456701512e-002
   9.7656250000000000e-004   3.0409902209880924e-002   3.0409651455074797e-002
   1.0009765624999999e-003   3.1155589190347378e-002   3.1157925532536275e-002
   1.0253906250000000e-003   3.1901276170813835e-002   3.1905622135092078e-002
   1.0498046875000000e-003   3.2646963151280281e-002   3.2652741708404244e-002
   1.0742187500000001e-003   3.3392650131746734e-002   3.3399284697790708e-002
   1.0986328125000000e-003   3.4138337112213195e-002   3.4145251548225876e-002
   1.1230468749999999e-003   3.4884024092679648e-002   3.4890642704340516e-002
   1.1474609375000000e-003   3.5629711073146102e-002   3.5635458610422562e-002
   1.1718750000000000e-003   3.6375398053612555e-002   3.6379699710416755e-002
   1.1962890625000001e-003   3.7121085034079009e-002   3.7123366447925576e-002
   1.2207031250000000e-003   3.7866772014545462e-002   3.7866459266208602e-002
   1.2451171874999999e-003   3.8606724177113576e-002   3.8608978608184165e-002
   1.2695312500000000e-003   3.9346676339681683e-002   3.9350924916427811e-002
   1.2939453125000000e-003   4.0086628502249790e-002   4.0092298633174463e-002
   1.3183593750000001e-003   4.0826580664817896e-002   4.0833100200317093e-002
   1.3427734375000000e-003   4.1566532827386010e-002   4.1573330059407908e-002
   1.3671874999999999e-003   4.2306484989954117e-002   4.2312988651658175e-002
   1.3916015625000000e-003   4.3046437152522224e-002   4.3052076417938977e-002
   1.4160156250000000e-003   4.3786389315090331e-002   4.3790593798780898e-002
   1.4404296875000001e-003   4.4526341477658445e-002   4.4528541234374761e-002
   1.4648437500000000e-003   4.5266293640226551e-002   4.5265919164571317e-002
   1.4892578124999999e-003   4.6000555089920230e-002   4.6002728028882132e-002
   1.5136718750000000e-003   4.6734816539613915e-002   4.6738968266479594e-002
   1.5380859375000000e-003   4.7469077989307606e-002   4.7474640316197164e-002
   1.5625000000000001e-003   4.8203339439001285e-002   4.8209744616529417e-002
   1.5869140625000000e-003   4.8937600888694970e-002   4.8944281605632883e-002
   1.6113281249999999e-003   4.9671862338388655e-002   4.9678251721325485e-002
   1.6357421875000000e-003   5.0406123788082340e-002   5.0411655401087677e-002
   1.6601562500000000e-003   5.1140385237776018e-002   5.1144493082062162e-002
   1.6845703125000001e-003   5.1874646687469703e-002   5.1876765201054338e-002
   1.7089843750000000e-003   5.2608908137163388e-002   5.2608472194532276e-002
   1.7333984374999999e-003   5.3337522639810321e-002   5.3339614498627168e-002
   1.7578125000000000e-003   5.4066137142457255e-002   5.4070192549134193e-002
   1.7822265625000000e-003   5.4794751645104181e-002   5.4800206781511644e-002
   1.8066406250000001e-003   5.5523366147751121e-002   5.5529657630882079e-002
   1.8310546875000000e-003   5.6251980650398048e-002   5.6258545532031752e-002
   1.8554687499999999e-003   5.6980595153044981e-002   5.6986870919412055e-002
   1.8798828125000000e-003   5.7709209655691908e-002   5.7714634227138656e-002
   1.9042968750000000e-003   5.8437824158338841e-002   5.8441835888992356e-002
   1.9287109375000001e-003   5.9166438660985775e-002   5.9168476338418943e-002
   1.9531250000000000e-003   5.9895053163632708e-002   5.9894556008530213e-002
   1.9775390624999999e-003   6.0618064148472914e-002   6.0620075332103236e-002
   2.0019531249999998e-003   6.1341075133313112e-002   6.1345034741581241e-002
   2.0263671875000002e-003   6.2064086118153311e-002   6.2069434669073734e-002
   2.0507812500000001e-003   6.2787097102993517e-002   6.2793275546356817e-002
   2.0751953125000000e-003   6.3510108087833722e-002   6.3516557804873142e-002
   2.0996093749999999e-003   6.4233119072673914e-002   6.4239281875732690e-002
   2.1240234374999998e-003   6.4956130057514119e-002   6.4961448189712459e-002
   2.1484375000000002e-003   6.5679141042354325e-002   6.5683057177257281e-002
   2.1728515625000001e-003   6.6402152027194516e-002   6.6404109268479630e-002
   2.1972656250000000e-003   6.7125163012034722e-002   6.7124604893160120e-002
   2.2216796874999999e-003   6.7842613574309235e-002   6.7844544480747379e-002
   2.2460937499999998e-003   6.8560064136583748e-002   6.8563928460359080e-002
   2.2705078125000002e-003   6.9277514698858261e-002   6.9282757260781508e-002
   2.2949218750000001e-003   6.9994965261132774e-002   7.0001031310469808e-002
   2.3193359375000000e-003   7.0712415823407287e-002   7.0718751037549030e-002
   2.3437499999999999e-003   7.1429866385681814e-002   7.1435916869813404e-002
   2.3681640624999998e-003   7.2147316947956328e-002   7.2152529234726787e-002
   2.3925781250000002e-003   7.2864767510230841e-002   7.2868588559423908e-002
   2.4169921875000001e-003   7.3582218072505354e-002   7.3584095270708999e-002
   2.4414062500000000e-003   7.4299668634779867e-002   7.4299049795057609e-002
   2.4658203124999999e-003   7.5011601538299416e-002   7.5013452558615745e-002
   2.4902343749999998e-003   7.5723534441818965e-002   7.5727303987200803e-002
   2.5146484375000002e-003   7.6435467345338515e-002   7.6440604506301177e-002
   2.5390625000000001e-003   7.7147400248858064e-002   7.7153354541077232e-002
   2.5634765625000000e-003   7.7859333152377613e-002   7.7865554516361055e-002
   2.5878906249999999e-003   7.8571266055897163e-002   7.8577204856657118e-002
   2.6123046874999998e-003   7.9283198959416712e-002   7.9288305986141949e-002
   2.6367187500000002e-003   7.9995131862936261e-002   7.9998858328664837e-002
   2.6611328125000001e-003   8.0707064766455811e-002   8.0708862307748028e-002
   2.6855468750000000e-003   8.1418997669975360e-002   8.1418318346587124e-002
   2.7099609374999999e-003   8.2125455349669335e-002   8.2127226868050476e-002
   2.7343749999999998e-003   8.2831913029363297e-002   8.2835588294680851e-002
   2.7587890625000002e-003   8.3538370709057258e-002   8.3543403048694481e-002
   2.7832031250000001e-003   8.4244828388751219e-002   8.4250671551981876e-002
   2.8076171875000000e-003   8.4951286068445181e-002   8.4957394226107708e-002
   2.8320312499999999e-003   8.5657743748139156e-002   8.5663571492311921e-002
   2.8564453124999998e-003   8.6364201427833118e-002   8.6369203771508835e-002
   2.8808593750000002e-003   8.7070659107527079e-002   8.7074291484287844e-002
   2.9052734375000001e-003   8.7777116787221054e-002   8.7778835050914314e-002
   2.9296875000000000e-003   8.8483574466915016e-002   8.8482834891328965e-002
   2.9541015624999999e-003   8.9184599031360751e-002   8.9186291425148070e-002
   2.9785156249999998e-003   8.9885623595806485e-002   8.9889205071664868e-002
   3.0029296875000002e-003   9.0586648160252220e-002   9.0591576249848232e-002
   3.0273437500000001e-003   9.1287672724697969e-002   9.1293405378344197e-002
   3.0517578125000000e-003   9.1988697289143703e-002   9.1994692875475279e-002
   3.0761718749999999e-003   9.2689721853589438e-002   9.2695439159241888e-002
   3.1005859374999998e-003   9.3390746418035173e-002   9.3395644647321044e-002
   3.1250000000000002e-003   9.4091770982480921e-002   9.4095309757067661e-002
   3.1494140625000001e-003   9.4792795546926656e-002   9.4794434905515021e-002
   3.1738281250000000e-003   9.5493820111372391e-002   9.5493020509373985e-002
   3.1982421874999999e-003   9.6189453345305126e-002   9.6191066985034060e-002
   3.2226562499999998e-003   9.6885086579237861e-002   9.6888574748563369e-002
   3.2470703125000002e-003   9.7580719813170597e-002   9.7585544215709127e-002
   3.2714843750000001e-003   9.8276353047103332e-002   9.8281975801897251e-002
   3.2958984375000000e-003   9.8971986281036067e-002   9.8977869922233536e-002
   3.3203124999999999e-003   9.9667619514968817e-002   9.9673226991503161e-002
   3.3447265624999998e-003   1.0036325274890155e-001   1.0036804742417119e-001
   3.3691406250000002e-003   1.0105888598283429e-001   1.0106233163438308e-001
   3.3935546875000001e-003   1.0175451921676702e-001   1.0175608003596445e-001
   3.4179687500000000e-003   1.0245015245069976e-001   1.0244929304242138e-001
   3.4423828124999999e-003   1.0314043581750321e-001   1.0314197106694106e-001
   3.4667968749999998e-003   1.0383071918430666e-001   1.0383411452239211e-001
   3.4912109375000002e-003   1.0452100255111010e-001   1.0452572382132391e-001
   3.5156250000000001e-003   1.0521128591791354e-001   1.0521679937596783e-001
   3.5400390625000000e-003   1.0590156928471700e-001   1.0590734159823696e-001
   3.5644531249999999e-003   1.0659185265152045e-001   1.0659735089972672e-001
   3.5888671874999998e-003   1.0728213601832388e-001   1.0728682769171453e-001
   3.6132812500000002e-003   1.0797241938512733e-001   1.0797577238516072e-001
   3.6376953125000001e-003   1.0866270275193078e-001   1.0866418539070845e-001
   3.6621093750000000e-003   1.0935298611873423e-001   1.0935206711868352e-001
   3.6865234374999999e-003   1.1003796076291197e-001   1.1003941797909575e-001
   3.7109374999999998e-003   1.1072293540708973e-001   1.1072623838163811e-001
   3.7353515625000002e-003   1.1140791005126748e-001   1.1141252873568738e-001
   3.7597656250000001e-003   1.1209288469544523e-001   1.1209828945030460e-001
   3.7841796875000000e-003   1.1277785933962298e-001   1.1278352093423488e-001
   3.8085937499999999e-003   1.1346283398380073e-001   1.1346822359590836e-001
   3.8330078124999998e-003   1.1414780862797849e-001   1.1415239784343938e-001
   3.8574218750000002e-003   1.1483278327215624e-001   1.1483604408462772e-001
   3.8818359375000001e-003   1.1551775791633399e-001   1.1551916272695813e-001
   3.9062500000000000e-003   1.1620273256051174e-001   1.1620175417760120e-001
   3.9306640625000003e-003   1.1688243931013977e-001   1.1688381884341320e-001
   3.9550781249999998e-003   1.1756214605976778e-001   1.1756535713093628e-001
   3.9794921875000002e-003   1.1824185280939579e-001   1.1824636944639895e-001
   4.0039062499999997e-003   1.1892155955902381e-001   1.1892685619571633e-001
   4.0283203125000000e-003   1.1960126630865184e-001   1.1960681778449006e-001
   4.0527343750000003e-003   1.2028097305827985e-001   1.2028625461800868e-001
   4.0771484374999998e-003   1.2096067980790787e-001   1.2096516710124840e-001
   4.1015625000000002e-003   1.2164038655753588e-001   1.2164355563887246e-001
   4.1259765624999997e-003   1.2232009330716391e-001   1.2232142063523205e-001
   4.1503906250000000e-003   1.2299980005679192e-001   1.2299876249436616e-001
   4.1748046875000003e-003   1.2367427942595201e-001   1.2367558162000199e-001
   4.1992187499999998e-003   1.2434875879511210e-001   1.2435187841555509e-001
   4.2236328125000002e-003   1.2502323816427222e-001   1.2502765328413012e-001
   4.2480468749999997e-003   1.2569771753343228e-001   1.2570290662851993e-001
   4.2724609375000000e-003   1.2637219690259238e-001   1.2637763885120726e-001
   4.2968750000000003e-003   1.2704667627175248e-001   1.2705185035436350e-001
   4.3212890624999998e-003   1.2772115564091258e-001   1.2772554153985013e-001
   4.3457031250000002e-003   1.2839563501007265e-001   1.2839871280921883e-001
   4.3701171874999997e-003   1.2907011437923274e-001   1.2907136456371046e-001
   4.3945312500000000e-003   1.2974459374839284e-001   1.2974349720425690e-001
   4.4189453125000003e-003   1.3041388593958758e-001   1.3041511113148041e-001
   4.4433593749999998e-003   1.3108317813078232e-001   1.3108620674569432e-001
   4.4677734375000002e-003   1.3175247032197707e-001   1.3175678444690250e-001
   4.4921874999999997e-003   1.3242176251317181e-001   1.3242684463480056e-001
   4.5166015625000000e-003   1.3309105470436655e-001   1.3309638770877555e-001
   4.5410156250000003e-003   1.3376034689556132e-001   1.3376541406790629e-001
   4.5654296874999998e-003   1.3442963908675606e-001   1.3443392411096336e-001
   4.5898437500000002e-003   1.3509893127795081e-001   1.3510191823640996e-001
   4.6142578124999997e-003   1.3576822346914555e-001   1.3576939684240180e-001
   4.6386718750000000e-003   1.3643751566034029e-001   1.3643636032678683e-001
   4.6630859375000003e-003   1.3710166056688936e-001   1.3710280908710670e-001
   4.6874999999999998e-003   1.3776580547343845e-001   1.3776874352059543e-001
   4.7119140625000002e-003   1.3842995037998748e-001   1.3843416402418113e-001
   4.7363281249999997e-003   1.3909409528653657e-001   1.3909907099448510e-001
   4.7607421875000000e-003   1.3975824019308564e-001   1.3976346482782315e-001
   4.7851562500000003e-003   1.4042238509963470e-001   1.4042734592020467e-001
   4.8095703124999998e-003   1.4108653000618376e-001   1.4109071466733383e-001
   4.8339843750000002e-003   1.4175067491273285e-001   1.4175357146460896e-001
   4.8583984374999997e-003   1.4241481981928192e-001   1.4241591670712375e-001
   4.8828125000000000e-003   1.4307896472583098e-001   1.4307775078966645e-001
   4.9072265625000003e-003   1.4373800193424877e-001   1.4373907410672135e-001
   4.9316406249999998e-003   1.4439703914266658e-001   1.4439988705246751e-001
   4.9560546875000002e-003   1.4505607635108436e-001   1.4506019002078041e-001
   4.9804687499999997e-003   1.4571511355950217e-001   1.4571998340523129e-001
   5.0048828125000000e-003   1.4637415076791996e-001   1.4637926759908748e-001
   5.0292968750000003e-003   1.4703318797633774e-001   1.4703804299531323e-001
   5.0537109374999998e-003   1.4769222518475555e-001   1.4769630998656896e-001
   5.0781250000000002e-003   1.4835126239317334e-001   1.4835406896521280e-001
   5.1025390624999997e-003   1.4901029960159115e-001   1.4901132032329950e-001
   5.1269531250000000e-003   1.4966933681000893e-001   1.4966806445258138e-001
   5.1513671875000003e-003   1.5032330560236445e-001   1.5032430174450850e-001
   5.1757812499999998e-003   1.5097727439471997e-001   1.5098003259022871e-001
   5.2001953125000002e-003   1.5163124318707549e-001   1.5163525738058811e-001
   5.2246093749999997e-003   1.5228521197943101e-001   1.5228997650613132e-001
   5.2490234375000000e-003   1.5293918077178653e-001   1.5294419035710111e-001
   5.2734375000000003e-003   1.5359314956414208e-001   1.5359789932343942e-001
   5.2978515624999998e-003   1.5424711835649760e-001   1.5425110379478715e-001
   5.3222656250000002e-003   1.5490108714885312e-001   1.5490380416048463e-001
   5.3466796874999997e-003   1.5555505594120864e-001   1.5555600080957149e-001
   5.3710937500000000e-003   1.5620902473356416e-001   1.5620769413078744e-001
   5.3955078125000003e-003   1.5685796408982219e-001   1.5685888451257171e-001
   5.4199218749999998e-003   1.5750690344608023e-001   1.5750957234306426e-001
   5.4443359375000002e-003   1.5815584280233824e-001   1.5815975801010518e-001
   5.4687499999999997e-003   1.5880478215859628e-001   1.5880944190123533e-001
   5.4931640625000000e-003   1.5945372151485432e-001   1.5945862440369649e-001
   5.5175781250000003e-003   1.6010266087111236e-001   1.6010730590443176e-001
   5.5419921874999998e-003   1.6075160022737039e-001   1.6075548679008525e-001
   5.5664062500000002e-003   1.6140053958362841e-001   1.6140316744700312e-001
   5.5908203124999997e-003   1.6204947893988644e-001   1.6205034826123305e-001
   5.6152343750000000e-003   1.6269841829614448e-001   1.6269702961852464e-001
   5.6396484375000003e-003   1.6334236689648907e-001   1.6334321190433043e-001
   5.6640624999999998e-003   1.6398631549683362e-001   1.6398889550380477e-001
   5.6884765625000002e-003   1.6463026409717821e-001   1.6463408080180547e-001
   5.7128906249999997e-003   1.6527421269752279e-001   1.6527876818289244e-001
   5.7373046875000000e-003   1.6591816129786735e-001   1.6592295803132984e-001
   5.7617187500000003e-003   1.6656210989821194e-001   1.6656665073108443e-001
   5.7861328124999998e-003   1.6720605849855652e-001   1.6720984666582711e-001
   5.8105468750000002e-003   1.6785000709890111e-001   1.6785254621893242e-001
   5.8349609374999997e-003   1.6849395569924566e-001   1.6849474977347945e-001
   5.8593750000000000e-003   1.6913790429959025e-001   1.6913645771225100e-001
   5.8837890625000003e-003   1.6977690052673025e-001   1.6977767041773512e-001
   5.9082031249999998e-003   1.7041589675387028e-001   1.7041838827212422e-001
   5.9326171875000002e-003   1.7105489298101029e-001   1.7105861165731592e-001
   5.9570312499999997e-003   1.7169388920815029e-001   1.7169834095491324e-001
   5.9814453125000000e-003   1.7233288543529030e-001   1.7233757654622450e-001
   6.0058593750000003e-003   1.7297188166243033e-001   1.7297631881226377e-001
   6.0302734374999998e-003   1.7361087788957033e-001   1.7361456813375106e-001
   6.0546875000000002e-003   1.7424987411671033e-001   1.7425232489111292e-001
   6.0791015624999997e-003   1.7488887034385037e-001   1.7488958946448177e-001
   6.1035156250000000e-003   1.7552786657099037e-001   1.7552636223369705e-001
   6.1279296875000003e-003   1.7616194851244735e-001   1.7616264357830486e-001
   6.1523437499999998e-003   1.7679603045390432e-001   1.7679843387755831e-001
   6.1767578125000002e-003   1.7743011239536130e-001   1.7743373351041816e-001
   6.2011718749999997e-003   1.7806419433681828e-001   1.7806854285555268e-001
   6.2255859375000000e-003   1.7869827627827525e-001   1.7870286229133739e-001
   6.2500000000000003e-003   1.7933235821973223e-001   1.7933669219585624e-001
   6.2744140624999998e-003   1.7996644016118921e-001   1.7997003294690150e-001
   6.2988281250000002e-003   1.8060052210264618e-001   1.8060288492197352e-001
   6.3232421874999997e-003   1.8123460404410316e-001   1.8123524849828146e-001
   6.3476562500000000e-003   1.8186868598556014e-001   1.8186712405274347e-001
   6.3720703125000003e-003   1.8249789143593834e-001   1.8249851196198699e-001
   6.3964843749999998e-003   1.8312709688631651e-001   1.8312941260234808e-001
   6.4208984375000002e-003   1.8375630233669471e-001   1.8375982634987326e-001
   6.4453124999999997e-003   1.8438550778707291e-001   1.8438975358031814e-001
   6.4697265625000000e-003   1.8501471323745108e-001   1.8501919466914885e-001
   6.4941406250000003e-003   1.8564391868782926e-001   1.8564814999154142e-001
   6.5185546874999998e-003   1.8627312413820746e-001   1.8627661992238223e-001
   6.5429687500000002e-003   1.8690232958858566e-001   1.8690460483626900e-001
   6.5673828124999997e-003   1.8753153503896383e-001   1.8753210510750967e-001
   6.5917968750000000e-003   1.8816074048934203e-001   1.8815912111012370e-001
   6.6162109375000003e-003   1.8878510695258144e-001   1.8878565321784166e-001
   6.6406249999999998e-003   1.8940947341582084e-001   1.8941170180410571e-001
   6.6650390625000002e-003   1.9003383987906025e-001   1.9003726724207026e-001
   6.6894531249999997e-003   1.9065820634229969e-001   1.9066234990460104e-001
   6.7138671875000000e-003   1.9128257280553909e-001   1.9128695016427649e-001
   6.7382812500000003e-003   1.9190693926877850e-001   1.9191106839338731e-001
   6.7626953124999998e-003   1.9253130573201790e-001   1.9253470496393713e-001
   6.7871093750000002e-003   1.9315567219525734e-001   1.9315786024764228e-001
   6.8115234374999997e-003   1.9378003865849674e-001   1.9378053461593220e-001
   6.8359375000000000e-003   1.9440440512173615e-001   1.9440272843994985e-001
   6.8603515625000003e-003   1.9502396981334771e-001   1.9502444209055156e-001
   6.8847656249999998e-003   1.9564353450495930e-001   1.9564567593830759e-001
   6.9091796875000002e-003   1.9626309919657087e-001   1.9626643035350233e-001
   6.9335937499999997e-003   1.9688266388818243e-001   1.9688670570613398e-001
   6.9580078125000000e-003   1.9750222857979399e-001   1.9750650236591580e-001
   6.9824218750000003e-003   1.9812179327140556e-001   1.9812582070227516e-001
   7.0068359374999998e-003   1.9874135796301712e-001   1.9874466108435471e-001
   7.0312500000000002e-003   1.9936092265462871e-001   1.9936302388101199e-001
   7.0556640624999997e-003   1.9998048734624027e-001   1.9998090946082003e-001
   7.0800781250000000e-003   2.0060005203785183e-001   2.0059831819206733e-001
   7.1044921875000003e-003   2.0121485188713578e-001   2.0121525044275834e-001
   7.1289062499999998e-003   2.0182965173641970e-001   2.0183170658061300e-001
   7.1533203125000002e-003   2.0244445158570365e-001   2.0244768697306798e-001
   7.1777343749999997e-003   2.0305925143498760e-001   2.0306319198727651e-001
   7.2021484375000000e-003   2.0367405128427152e-001   2.0367822199010788e-001
   7.2265625000000003e-003   2.0428885113355547e-001   2.0429277734814841e-001
   7.2509765624999998e-003   2.0490365098283941e-001   2.0490685842770212e-001
   7.2753906250000002e-003   2.0551845083212336e-001   2.0552046559478954e-001
   7.2998046874999997e-003   2.0613325068140728e-001   2.0613359921514907e-001
   7.3242187500000000e-003   2.0674805053069123e-001   2.0674625965423699e-001
   7.3486328125000003e-003   2.0735812218293817e-001   2.0735844727722744e-001
   7.3730468749999998e-003   2.0796819383518511e-001   2.0797016244901242e-001
   7.3974609375000002e-003   2.0857826548743205e-001   2.0858140553420276e-001
   7.4218749999999997e-003   2.0918833713967899e-001   2.0919217689712785e-001
   7.4462890625000000e-003   2.0979840879192596e-001   2.0980247690183568e-001
   7.4707031250000003e-003   2.1040848044417290e-001   2.1041230591209331e-001
   7.4951171874999998e-003   2.1101855209641984e-001   2.1102166429138736e-001
   7.5195312500000002e-003   2.1162862374866678e-001   2.1163055240292389e-001
   7.5439453124999997e-003   2.1223869540091372e-001   2.1223897060962818e-001
   7.5683593750000000e-003   2.1284876705316066e-001   2.1284691927414581e-001
   7.5927734375000003e-003   2.1345414687183600e-001   2.1345439875884262e-001
   7.6171874999999998e-003   2.1405952669051137e-001   2.1406140942580462e-001
   7.6416015625000002e-003   2.1466490650918671e-001   2.1466795163683830e-001
   7.6660156249999997e-003   2.1527028632786205e-001   2.1527402575347082e-001
   7.6904296875000000e-003   2.1587566614653739e-001   2.1587963213695077e-001
   7.7148437500000003e-003   2.1648104596521273e-001   2.1648477114824763e-001
   7.7392578124999998e-003   2.1708642578388807e-001   2.1708944314805242e-001
   7.7636718750000002e-003   2.1769180560256343e-001   2.1769364849677772e-001
   7.7880859374999997e-003   2.1829718542123877e-001   2.1829738755455788e-001
   7.8125000000000000e-003   2.1890256523991411e-001   2.1890066068124961e-001
   7.8369140625000003e-003   2.1950328930882537e-001   2.1950346823643171e-001
   7.8613281250000007e-003   2.2010401337773663e-001   2.2010581057940545e-001
   7.8857421874999993e-003   2.2070473744664790e-001   2.2070768806919469e-001
   7.9101562499999997e-003   2.2130546151555919e-001   2.2130910106454676e-001
   7.9345703125000000e-003   2.2190618558447045e-001   2.2191004992393160e-001
   7.9589843750000003e-003   2.2250690965338168e-001   2.2251053500554249e-001
   7.9833984375000007e-003   2.2310763372229298e-001   2.2311055666729673e-001
   8.0078124999999993e-003   2.2370835779120424e-001   2.2371011526683496e-001
   8.0322265624999997e-003   2.2430908186011550e-001   2.2430921116152192e-001
   8.0566406250000000e-003   2.2490980592902676e-001   2.2490784470844671e-001
   8.0810546875000003e-003   2.2550591005447435e-001   2.2550601626442260e-001
   8.1054687500000007e-003   2.2610201417992190e-001   2.2610372618598790e-001
   8.1298828124999993e-003   2.2669811830536951e-001   2.2670097482940513e-001
   8.1542968749999997e-003   2.2729422243081707e-001   2.2729776255066281e-001
   8.1787109375000000e-003   2.2789032655626465e-001   2.2789408970547348e-001
   8.2031250000000003e-003   2.2848643068171223e-001   2.2848995664927635e-001
   8.2275390625000007e-003   2.2908253480715979e-001   2.2908536373723562e-001
   8.2519531249999993e-003   2.2967863893260740e-001   2.2968031132424135e-001
   8.2763671874999997e-003   2.3027474305805495e-001   2.3027479976491042e-001
   8.3007812500000000e-003   2.3087084718350254e-001   2.3086882941358550e-001
   8.3251953125000003e-003   2.3146236689641408e-001   2.3146240062433557e-001
   8.3496093750000007e-003   2.3205388660932563e-001   2.3205551375095682e-001
   8.3740234374999993e-003   2.3264540632223712e-001   2.3264816914697220e-001
   8.3984374999999997e-003   2.3323692603514867e-001   2.3324036716563193e-001
   8.4228515625000000e-003   2.3382844574806022e-001   2.3383210815991359e-001
   8.4472656250000003e-003   2.3441996546097177e-001   2.3442339248252222e-001
   8.4716796875000007e-003   2.3501148517388329e-001   2.3501422048589071e-001
   8.4960937499999993e-003   2.3560300488679484e-001   2.3560459252218019e-001
   8.5205078124999997e-003   2.3619452459970636e-001   2.3619450894327965e-001
   8.5449218750000000e-003   2.3678604431261790e-001   2.3678397010080685e-001
   8.5693359375000003e-003   2.3737301487066595e-001   2.3737297634610791e-001
   8.5937500000000007e-003   2.3795998542871402e-001   2.3796152803025797e-001
   8.6181640624999993e-003   2.3854695598676209e-001   2.3854962550406122e-001
   8.6425781249999997e-003   2.3913392654481017e-001   2.3913726911805105e-001
   8.6669921875000000e-003   2.3972089710285821e-001   2.3972445922249047e-001
   8.6914062500000003e-003   2.4030786766090628e-001   2.4031119616737201e-001
   8.7158203125000007e-003   2.4089483821895435e-001   2.4089748030241795e-001
   8.7402343749999993e-003   2.4148180877700243e-001   2.4148331197708128e-001
   8.7646484374999997e-003   2.4206877933505047e-001   2.4206869154054447e-001
   8.7890625000000000e-003   2.4265574989309854e-001   2.4265361934172139e-001
   8.8134765625000003e-003   2.4323820628280240e-001   2.4323809572925587e-001
   8.8378906250000007e-003   2.4382066267250624e-001   2.4382212105152304e-001
   8.8623046874999993e-003   2.4440311906221010e-001   2.4440569565662934e-001
   8.8867187499999997e-003   2.4498557545191393e-001   2.4498881989241220e-001
   8.9111328125000000e-003   2.4556803184161780e-001   2.4557149410644075e-001
   8.9355468750000003e-003   2.4615048823132166e-001   2.4615371864601598e-001
   8.9599609375000007e-003   2.4673294462102549e-001   2.4673549385817065e-001
   8.9843749999999993e-003   2.4731540101072935e-001   2.4731682008966993e-001
   9.0087890624999997e-003   2.4789785740043319e-001   2.4789769768701125e-001
   9.0332031250000000e-003   2.4848031379013705e-001   2.4847812699642485e-001
   9.0576171875000003e-003   2.4905829072894770e-001   2.4905810836387329e-001
   9.0820312500000007e-003   2.4963626766775837e-001   2.4963764213505246e-001
   9.1064453124999993e-003   2.5021424460656899e-001   2.5021672865539141e-001
   9.1308593749999997e-003   2.5079222154537967e-001   2.5079536827005283e-001
   9.1552734375000000e-003   2.5137019848419029e-001   2.5137356132393274e-001
   9.1796875000000003e-003   2.5194817542300096e-001   2.5195130816166078e-001
   9.2041015625000007e-003   2.5252615236181158e-001   2.5252860912760133e-001
